id	filename	md5	size	state
b3e45b1e-5fb7-4e21-bc71-da5527b50040	TCGA-60-2722-01Z-00-DX1.f3781266-e8dc-4386-9702-5b29e6f2cfa3.svs	19ae98e49ef2f8099f4beb14f145ad8d	910600613	validated
e8b2a7fb-194e-4940-b6ad-e58fcea70447	TCGA-78-7154-01A-01-BS1.b36a441e-a09d-4bcd-ac96-8076c14add71.svs	0f89c8025afa6e478c451d550c587def	106147281	validated
e981d2c9-c6a8-4a18-8938-1e660d443318	TCGA-49-AAR0-01Z-00-DX1.1635383C-0FB3-4CF9-BABC-08AC19CCE501.svs	646b746d049495ca5c259cd410f98ae8	1423653885	validated
e9298a6b-7d4a-4fe2-8349-3719a8c26d07	TCGA-78-7542-01Z-00-DX1.2ee042a6-11ee-4668-b254-44144fca4234.svs	0623283e0b03966bbc73676f9f1c0de2	703601679	validated
e94391ae-8096-4241-8b26-a52d87a8c796	TCGA-85-6798-01Z-00-DX1.c8ca3a56-b337-4345-b55a-83b0ae9a75f0.svs	37ea246782a32d5f671e077d5f345a43	777954915	validated
ea183d06-b55a-4420-b0f7-cf025b7c1d91	TCGA-44-8117-01A-01-TS1.bf647f28-9c4c-4bd4-908a-eceff1184bce.svs	138ab0bc533d541a4d8a6ebf651df73e	227427015	validated
e9858b22-f489-485a-8a77-a320b0a81b13	TCGA-49-4512-01Z-00-DX3.2f6ec7bc-0dac-4be0-95fe-4071a93a856f.svs	3d705e70a309bf5f14992604f5bf8a71	682114845	validated
e9536fee-63cf-4d51-8247-1f97e3816991	TCGA-85-8070-01Z-00-DX1.54e7edf1-28d3-4fd5-bab3-951e58620386.svs	cac2902f69b6495f4ccc7925256d18d5	515846559	validated
ea93278a-da49-45f3-bd52-59c349164ae4	TCGA-44-2662-01B-02-BS2.D6BB9158-7665-4C92-AA8D-98ECC9DCE550.svs	f7ecc7ce728d741b1cb9a9450efc28bb	403345909	validated
ea786bf5-4cc6-421f-acdb-e80317d7879a	TCGA-64-1679-01A-01-BS1.06dc184d-224d-4602-8194-fcc9392033f4.svs	8a22a9b7217d5856d273e46588b9df8f	54891031	validated
eac44668-2e5b-44a3-af96-2004385fae2d	TCGA-44-7659-01A-01-TS1.fd4a28e4-d143-44e4-b055-fc9f03d65427.svs	178365301ceb306dcb2936c50cd9396b	582849981	validated
ea304269-56b4-4500-b2f0-31eeaf38d617	TCGA-97-8179-01A-01-TS1.a0f057a9-7b89-4161-a0a4-52adc66153d5.svs	f19656f58521cc5291568ae19d70ef5f	79402357	validated
ea5f8d8c-0f7d-4ad6-8684-415eddddf0ec	TCGA-18-3408-01A-01-TS1.4d318c39-fdb4-4dd3-959f-e6d3f54ce0b4.svs	57a986e93c53dbc966a1f2d658d6d138	18584417	validated
b00f68b4-e9ff-40e2-abe0-308f05f69a60	TCGA-55-6970-01A-01-TS1.60e7e3d2-2b8f-4a11-8d04-7c4b38e37a0d.svs	6224783b31a775b867c3e5c83d7c6d35	63596571	validated
b0069e99-ab6a-450a-9e46-7370f5f49ae1	TCGA-05-4434-01A-01-BS1.dcbe2476-4a1b-437c-b599-c0993686f679.svs	740bbb8e4304c40b76f9c0e80acf52bf	170582343	validated
ea460685-7557-46a2-ba59-34381253f205	TCGA-21-1079-01Z-00-DX1.fb8e44cd-f73f-48a4-82d2-34f334d79f53.svs	bb25b21982ec4f356013c8bb6e3064e9	140972185	validated
b0d714d7-9a6f-449a-b032-094337f941c5	TCGA-77-A5FZ-01A-03-TS3.A6C051E7-452E-4D1A-8477-57784DC9DD1B.svs	ff013f064a10b87efee6a71b521b8e41	204263491	validated
f215470e-658f-4e4a-b316-7c2051723648	TCGA-L9-A8F4-01Z-00-DX1.E2BBB8DE-94E2-4781-9B55-8A4CFBF8A69D.svs	d1068e045228e69cc7c4d1aa4f082b3c	2193884675	validated
b059ce82-63d7-43b4-b52b-a681daeaef5a	TCGA-86-8074-01A-01-BS1.9b6a32f7-07bb-4e59-aa64-487c6a43edab.svs	ed38614e8a75b7186deb161044ab2edc	1667746421	validated
f2187d18-a0a0-481d-8904-caf6c128e8b4	TCGA-77-7337-01A-01-BS1.c9028740-8c95-464c-9b96-87631095a2c3.svs	8857de2c2ca847e4ea6d1c38548cbb18	125323489	validated
f22c1871-b40b-4c9f-9388-b5bc5fbbad87	TCGA-44-6147-01A-01-BS1.cfa99719-2df2-4b32-be20-2c96483727cb.svs	c1e8dfa7371ebedfe853bd8958c30b29	121110813	validated
b0e47fcd-2168-40f0-8f1c-d08dc17b1c62	TCGA-56-7223-01Z-00-DX1.dd01c478-6dfa-4757-85fd-d956d70ec372.svs	ba9f6b7305baed09dbcc5f83aa6a9661	828834095	validated
b0c58950-8526-4178-93c9-45e3739cb696	TCGA-O1-A52J-01A-01-TS1.FCFF64A7-FA65-4964-9C2C-AEE4C5E33113.svs	0c4d69e66f6dd0d6ac96dbfdf3715e3d	132696851	validated
b10ecdcf-4cb6-4d68-990e-e1c3cc7fbdbb	TCGA-66-2782-11A-01-TS1.39948579-0b31-4a29-a8a1-a589f54a744d.svs	4a89ba648b5d39e38611cfd82ba4dbba	54438599	validated
f27137fd-a634-48da-b52d-ad77949a1887	TCGA-18-3417-01A-01-BS1.14671dc9-e87d-457e-9f00-e977d31bb190.svs	695c29b78fabf8387f5e31b948ecd386	34633087	validated
f25f059b-43de-4f45-8cde-935f3fddfcd8	TCGA-44-6776-11A-01-TS1.699a84f4-0579-43e3-b3cd-434e6fd27071.svs	56d5643af5b4ebd70c5a86ad79e06fb1	220779565	validated
b09620a8-01b7-4e5b-918a-618bf77fb281	TCGA-55-5899-01A-01-TS1.cc1d9936-fc06-46a0-83c6-8afe05723f06.svs	54d3853777aae17fbe9d0b66ec939697	124352119	validated
f28b9a47-68b8-4549-abfd-06e3038dad7b	TCGA-38-4631-01Z-00-DX1.5e0c873a-9c4c-4e0b-bf2e-e3cd8b760761.svs	02ad15c5e1fcb45175f9b9e3cf4b7d31	230713723	validated
b0d0baa6-c48a-4b5c-8954-e9ea089d122b	TCGA-37-4141-01A-01-BS1.1fe6a392-7b49-4055-b825-c39ac0153caa.svs	f3d43d913a8dbb8721f0ae0582f5b3c2	145745267	validated
b14988da-d0e8-482d-9f28-e7203c60fe4e	TCGA-33-4532-01A-01-BS1.c0075942-9df4-4db4-bad1-0e0c58f7178b.svs	3604cb22febce1dd9c8aa72a0d6f7c8b	135060415	validated
f29508f7-fb68-40fa-9cc9-874dbb165465	TCGA-50-5946-02A-01-TS1.b1f4fdd5-0b5c-4e47-a7f9-4ac2e62dcbd2.svs	9a9efc3c1808c56b3caf2671e283fbf4	217736715	validated
b1113dab-1fb6-45a5-8381-fc760b7cd5a3	TCGA-93-8067-01A-01-TS1.be831fc5-8d86-4bfd-af78-8d04ebfcf2fc.svs	7e42ae38de5fe7584cd8f9f6592513b9	97445335	validated
b105a887-f525-40c3-983e-3162f8ee1005	TCGA-66-2767-01A-01-BS1.c35646c2-5db9-431d-a855-8bdfa7aa61c4.svs	eb7d9e9fdc33edbc7a8f32681c2fa883	101662821	validated
b139b75c-44e8-4909-96f0-208e6122e5fb	TCGA-05-4424-01Z-00-DX1.4892016C-1A96-4A72-ACB8-FFD282FC4E69.svs	09774b0787df0769b7db2a1da09c3b08	218942342	validated
b16d4f6b-a3ee-418e-8f0b-29810f239619	TCGA-55-6986-11A-01-TS1.60ad707f-6453-4765-acde-2dd13c14d172.svs	6c3f43f802be43786012db80b800907c	69961839	validated
f2c312c4-ac44-49ff-af55-492b8bb42b92	TCGA-66-2765-01Z-00-DX1.c9d8b0f7-b2c8-45ea-8bd1-81e231fd6e91.svs	510058812b244be4e46149b12df2bbd2	140236651	validated
b10a877f-19fe-48f6-a9a4-f3f576b2c4bd	TCGA-58-A46J-01A-01-TSA.8F085211-936F-40F7-87A9-53E1545C5A62.svs	7e9969f7ffc6654a7cd221ac70f391db	246572327	validated
f2ff1a72-79f9-4463-ada1-56faa2c40b3c	TCGA-49-4490-01Z-00-DX6.0a04ad8e-7f33-4496-bd9e-0110ec33f887.svs	fc2ee4dee6ba2b654c0c25a4511e18b1	1256771985	validated
f2fdaa0f-7aa4-4b0a-bc1c-2a168e437d85	TCGA-60-2726-11A-01-TS1.cae5172e-ceca-4939-bc3f-e48657e371fb.svs	134365a0928a5c24c027942aeb3629e7	73494137	validated
f3294c2c-d64b-4b94-9517-add2b7c71698	TCGA-63-A5MJ-01A-01-TS1.0456CDB9-84D6-44F2-B2BF-FC1B1F590C4A.svs	518eb947aadc9f3b04a51b26b4012a39	203570691	validated
f372efe2-fd8e-4652-9bee-4cb6d5adb444	TCGA-43-7658-11A-01-TS1.9881be16-402b-4bff-8afa-1c25ec187779.svs	d06b19feab24588cd74555e004c5c5df	241624597	validated
b18d4df2-ec3b-43ca-9385-2ca68f94bb18	TCGA-73-4677-01A-01-TS1.1ee2d660-c047-4a0d-9d80-8ffa52451dc5.svs	98282c91d86758dee8439bf363af7ccb	102189495	validated
f2ef9617-eb5e-44b7-9dcb-0ddc30a7da4f	TCGA-66-2780-01A-01-BS1.75a3754a-e4d2-4ef8-ba37-ea9351efe635.svs	09694d226c326e27070ec84f7ce60b2b	25643421	validated
b1afe063-b29e-4975-b3b5-303c7e10836d	TCGA-49-4512-01Z-00-DX5.7198ce36-1fae-4da1-9f26-b7f43cf01133.svs	6e69d5c17507e69a63e37c2ab37c16f6	1223156001	validated
f30b3d09-4745-4e19-806a-1f0be4ce1742	TCGA-44-2666-01A-01-TS1.115c75b4-eded-4865-ac27-eac3e9a4230c.svs	05d2de89c78a623cb6aaf05ebb2ab556	143527121	validated
f32e0851-c188-48a9-8267-456286622b7f	TCGA-69-7973-01A-01-TS1.005ffd5d-0f15-45aa-9287-52a098e68b07.svs	9f69a10b21a15f80f04ef1066287e9a3	103751815	validated
f31dcb94-5459-4d3b-9c35-9ffd7f76e24e	TCGA-50-6597-01A-01-BS1.3e4e3440-5a91-404c-a98a-920ec36b179d.svs	f853ec0a02a31a8c5d57f6ac49624323	180006277	validated
b1dab73e-4d14-4f25-9c2a-b603cb388d92	TCGA-56-8503-01A-01-TS1.6c8bd01a-3b8b-4f09-b98b-70878cab424a.svs	fbc818964955b6555daf99638f320ab8	105952267	validated
b1a11247-6cb6-44f2-ad5a-0eddce5e70cc	TCGA-55-7994-11A-01-TS1.5b13e9f4-3188-462a-b794-78b80c24e5ce.svs	4efc0ad2519f2a5bb806fc1602b56b17	52570835	validated
f402a081-fdd9-4182-ae87-bc3b7107dbf2	TCGA-44-7670-01A-01-TS1.3e1ec27f-722d-4b74-960b-d33537771d25.svs	50c709d6eb585dff1f32f47e42ffadc7	72430415	validated
b1cb7933-adfd-453a-ad0d-4022c8affa67	TCGA-85-6798-01A-01-TS1.7aec7708-d508-4fec-ae24-0e1f4df1b4cd.svs	68b9f4ab586bf4d16f9084ecf9e5406c	906258535	validated
f3a47269-2785-4f71-b418-d1d6d97d038f	TCGA-55-8206-01A-01-TS1.4188b107-092e-405f-b035-50b55ebd53c5.svs	e9985f23df960d884b51f5b5f9346a73	93223127	validated
f35f6644-e5ec-4c28-834a-e192d454b2e2	TCGA-18-3416-11A-01-TS1.ec4422db-c475-4b42-93b7-2d263faffb95.svs	8b49dcf96d3d67c54c9a0201fcfb9455	57608607	validated
b1cee1dc-75d1-4fb9-a95d-0a36479f972e	TCGA-85-8479-01A-01-BS1.d7ac53c4-e7ff-430b-941c-bae1bddab669.svs	e7c7bc24a8ea5e8d3f1652d64bc1494d	206579171	validated
f3535c04-5225-49ca-9063-71084fa6a38e	TCGA-37-3783-01A-01-BS1.91707de8-f693-441f-81a5-399f6d272385.svs	bdd20e3662a2093d0f259a25d7df1213	49929671	validated
f3d62a72-e42e-4563-b42b-cb206d04341c	TCGA-O2-A52V-01A-03-TSC.BA28F714-8AEE-47B6-8442-E990357446CB.svs	acb0eddf0b701634b30ccf9f7f47c4c9	274021187	validated
f39ae1c6-4975-490f-881a-8abaef190349	TCGA-62-8398-11A-01-TS1.56a52873-0fb2-4a93-bf2b-8aebf9f68d8e.svs	9d40eecf1e642e38439e8aa8125b5e35	170220763	validated
b1f5c509-f420-4a6c-9138-1c140de6dec9	TCGA-55-6969-11A-01-TS1.09a0b800-a11c-4a6e-b95a-f85b573b5284.svs	2ebf96e176a4e0eb1af3d0ae97312c1b	138788785	validated
f3a947cc-c9ed-40ad-8984-e12d7dca0b00	TCGA-55-6981-01A-01-BS1.7d25cfdf-bd18-4dc6-a2d5-06ea8ad83c93.svs	cae57fb5e844f33ff32cc6c1f94fed1e	78232235	validated
f3ab8928-43ef-4547-ba15-7c99c8575f73	TCGA-34-2596-01A-01-BS1.97310b4d-968a-4ade-b9f0-16f833a1698d.svs	56a461d4682dbe723a32fbd1c2bb5e79	223156555	validated
f3e13dbf-797d-4e06-9f2e-2f63df33be49	TCGA-22-5480-01A-01-TS1.e9c3bd43-0f2e-4314-8b26-27553f5b2cf2.svs	571d904d7724fb1a58ebedfee62e5315	77423141	validated
f3cdfa9c-7a06-4f71-8c0c-f72ed4ee3867	TCGA-50-5939-11A-01-TS1.b0659788-94bb-4309-83f5-c89d4cea1850.svs	8be6dd9d3196d00cacfae9fc8c2fc658	382595969	validated
f3c8d73d-faa7-4834-8d0e-0798159765e4	TCGA-22-4591-01A-01-TS1.b221f536-6066-45c3-b483-f88200b71fc8.svs	cccd8ba518ae4245af341caa2dfb4384	123911049	validated
f3d1ee8d-7cb9-434e-8bd1-037b36fbec75	TCGA-49-4510-11A-01-BS1.b925943d-b9ff-4a12-bbc8-84131c6fffa3.svs	82d8d60ae01d3782e9a67bdc4de767a4	149391815	validated
f3f47973-92bb-42a6-a901-671d974ab59f	TCGA-22-0944-01A-01-BS1.c6a6fde2-222e-4da7-8baa-82ddc9e085a2.svs	782b7a8995f7c323001eb309a9978a14	189596943	validated
b227fdf6-1f3a-47ba-a12e-290dc4fe3cd7	TCGA-77-A5GF-01A-02-TS2.B19970A6-BBBE-4A41-9A9F-ABF673A213BE.svs	438c6ec9a7fd4d2349c1c07859783faf	305333531	validated
f408a805-8604-4be5-a8ef-30b32c210e8c	TCGA-NK-A5CR-01A-01-TSA.3C3DDA35-96DF-431C-83AE-B9BA5A90AB3C.svs	acefcbce877f051f850879f131197c24	254377805	validated
b28601da-d361-4163-a8ef-1b665fb87480	TCGA-38-4629-01Z-00-DX1.d00cc280-5370-4b9f-9655-6c35deb94647.svs	72a09bab031eec4b94b1513008b61d87	377860163	validated
b263b767-e5ec-487b-b337-b298bd3579a7	TCGA-73-4668-01A-01-TS1.4f9c4f4c-4cae-4abc-a760-0ba05b023b32.svs	0da78aac420e7e6b520e990fe7884a71	50461563	validated
b2617491-c84b-498d-9fdb-6721e78c626b	TCGA-97-8171-01Z-00-DX1.a55cbfd1-6674-4206-b3e0-2a4f12a74e5d.svs	18da72faace29fd96bc1787bb650c77c	1448685394	validated
b26caaa1-ee26-440c-930a-ff8887d954f4	TCGA-44-5645-11A-03-TS3.1DF60D63-00A1-42A4-AB5E-5327AC83AB29.svs	3880b887b290d864fe4c40473109e20b	93940820	validated
f44af5a3-c0dd-469a-aa42-d3984387d4f1	TCGA-55-7283-11A-01-TS1.26765471-874d-40b9-8f68-89d9a2fd698c.svs	b52ca4392fe7a5a7c818d0a06fb21e27	66291877	validated
f43be0bf-51f9-44d3-ba72-dce43f7a1f24	TCGA-67-3773-01Z-00-DX1.3E9DFC22-E962-4C18-BF5B-27EBEA089F5D.svs	e89dae18e7a5b9a14eca20e10c2a5c50	486207472	validated
f43e07c1-0b6a-4866-98cd-2dcc2ca67391	TCGA-34-2605-11A-01-BS1.3d50f1d5-e386-4889-ac54-749531cf89bc.svs	a546832ced83631eb75d38864331af54	68506645	validated
b2b33016-0f6c-49fb-984f-73ac59ef3571	TCGA-55-7574-11A-01-TS1.a274ef64-9160-440f-be2a-a4f106f41c7d.svs	ff3166907fe166f8ab89857089a580b1	46990169	validated
f46c5fa2-fdda-4e3e-9bdb-edd2a1a18477	TCGA-33-4583-01Z-00-DX5.e2724cf8-d3fd-4ad2-9732-4ba02220d053.svs	d8fadeda01315298c8d7e363b9493a92	616658151	validated
f46dcbdd-0a7d-47fa-83ee-c64c9e667737	TCGA-NJ-A55A-01Z-00-DX1.42C356FE-52A3-4A60-886B-75F84ADBC534.svs	7b1ad154699c2058f4b18ee0deb4aa74	1297727903	validated
b2e71932-ae10-498e-902b-edf3c2c709e3	TCGA-44-2666-01B-01-BS1.337BB968-D31C-408D-8A70-D24D0F9EF35F.svs	63752d5568738109571318b1bbf2da2a	365987227	validated
f4c37161-95fd-44f1-95e9-36c2564613d9	TCGA-55-8513-01A-01-TS1.b38f25cb-fa2d-4143-a743-26e853c44636.svs	51db6d0540748e67db057f1598c47058	62696775	validated
b2dd6727-a97a-49db-9342-7d9748775312	TCGA-37-4130-01A-01-BS1.9b1fb628-6583-4d3b-9449-d780b9f8c498.svs	602e74ba1ac90fa02aac8cc0da7f8c04	93206229	validated
f48f6931-9d01-498b-8c14-09233c3e9a50	TCGA-49-4494-01Z-00-DX3.e80b4534-4d6e-4d79-962e-017ffee24d67.svs	ccd26dcefc2b6bea40b55ec46ce45e91	696369211	validated
f49309c2-a04e-424b-8124-eb4917cbd3d8	TCGA-56-A4ZK-01Z-00-DX1.D6B1AC68-BF70-4C49-A5A1-233D6DA4AE27.svs	f123f2bb656daf36a834c818689db0a1	144872666	validated
b2f68a40-3bda-41f2-80d5-328427aeffcb	TCGA-77-8154-01Z-00-DX1.5ca9afa5-e5d8-46d7-b542-c27649bd214e.svs	f44d0024d242a43ed72436598cf9d7e7	705767743	validated
b31706c9-cdd7-430d-a51d-76e9fa7156b7	TCGA-60-2716-11A-01-BS1.d37e9248-f723-4bfb-b04c-8a21a5aa0cc6.svs	babd5c2b102c42609c5e00f3864aa20e	103047681	validated
b349f98d-5c72-46f7-89e9-88116ce836e2	TCGA-56-7579-01Z-00-DX1.627f65b9-ac66-4f71-a6f4-394338b647f0.svs	816e31fa8ea14a57caff1b2f4e6cfa0c	161316295	validated
f4a700ec-2441-409c-9f0c-92af46f4568c	TCGA-39-5016-01A-01-BS1.7941fae9-55ae-4138-aed2-fbdc8f1ea5d2.svs	35537406ee4462920f9b8fcee56dbfa6	181287233	validated
b2f128c1-0b9b-47ef-b1f5-3f9675e110f1	TCGA-55-1595-01Z-00-DX1.6270c9cf-cd18-4fa5-b313-33350ad55f89.svs	a12c17d45b1ec6453f266b15f4ef004e	510546221	validated
f513ccf9-91c1-4f0b-ad64-b8cd4240cc95	TCGA-NJ-A4YI-01A-01-TS1.73EDF6BC-67F5-44E3-97F0-E2F6C0C6B638.svs	b26d080bdf2a44e3b234f6d7264e699c	278237301	validated
b3049b4c-148e-4a62-9cee-8bd1a23b4a4c	TCGA-66-2757-11A-01-BS1.ed46412c-3772-408a-a5ea-40367552766a.svs	0e7a8f9efa1f6007a8b8d4e80e7634bd	102365685	validated
f4bc3db8-eac1-4a1d-9049-dce8ced935a4	TCGA-44-6775-01Z-00-DX1.38d3bc6d-8bb5-4126-8d61-d39e6a1d7bcf.svs	0c69078400fa9abee26bd90c4fdd91b0	398991369	validated
b376083e-f47f-4bcb-b513-14a34097afbb	TCGA-78-7149-01Z-00-DX1.1b83dbcb-0c9f-4e50-bb98-bf9a157052cf.svs	bce6c5a0feb8cdc4d1dfb7b71d8d7b66	1248823107	validated
b30fd483-d333-463f-85dc-3d7616e504a1	TCGA-49-4512-01Z-00-DX8.c54237a3-93f4-432f-90f1-b930b7341741.svs	2cc579ec168e97815ca9df4af339e661	405445885	validated
b34f93d1-2ce6-48a0-8479-0a5a2b7d00ad	TCGA-50-5049-01A-01-TS1.22431092-04c2-4343-884f-029ff951589a.svs	5dedeae925a259e175c7a95e923f6773	546817429	validated
b3631f2e-098b-464a-8019-e8e16d682e61	TCGA-18-5595-01Z-00-DX1.75235488-2F6F-42CE-8D7D-0E9A360E1C61.svs	0bac7aabed28b19c680e99a42831b588	761393094	validated
b324a2af-29f0-48ad-8229-e54b87b03e82	TCGA-55-7910-01Z-00-DX1.041e15d5-4852-49f6-85d9-74b510497651.svs	6ce898a3395dd4b1fd80d83a7f5e5cf9	1016046833	validated
f4e430c6-948e-4e18-9145-9285513b21fa	TCGA-22-4605-11A-01-BS1.cc950f8a-dafa-4b96-b405-8cb01b8c99df.svs	b8547d4caefc0e49ca300ea297c554ec	37963659	validated
b3afee71-d760-4935-b63b-6483df921d63	TCGA-22-4607-01A-01-BS1.6cd55f3a-3f76-47ca-963a-0ab274eee516.svs	6ff1d8c0df9f32539d4ef939de2b70c0	181083467	validated
b3308982-26e5-4534-938e-ab21c4a8bfcb	TCGA-50-5941-01A-01-TS1.c5010046-2d82-4e38-9e65-3a488061ded6.svs	78a74f4e7aeaec2c00df4fa166f59c1c	155120287	validated
b35a7fee-33aa-4232-9e86-9a5416b210c6	TCGA-77-A5GB-01B-01-TS1.F4B05B66-8E02-4377-BF27-226BB1A9FA13.svs	a4512f58fd55a42b4a1effe52a29f538	242415041	validated
f55c37ea-70e9-4606-bea8-881ed6e7e0da	TCGA-51-4079-01A-01-BS1.69f4fd87-b5db-431d-bce3-732e19261f79.svs	abfcd5d0bdf5acc1897dfcb0e885f3fc	41448265	validated
f515e28d-f300-49ff-8a67-9f4492af5a12	TCGA-78-7167-01Z-00-DX1.f79e1a9b-a3eb-4c91-a1fd-7bb58b1620b1.svs	cd0bc132ad595a2ca0ca93577c9b2df5	1091331787	validated
f54eb08e-c14e-4ca9-8d1a-3bbaad083678	TCGA-33-AASL-01Z-00-DX1.B6BE8062-EFB3-4615-8F9A-52E2C6D4617F.svs	65664ab589571d986259b7e2591c6b3f	1897345999	validated
b38ef0fa-4b05-4756-9e07-bf1bcf3d2cff	TCGA-63-A5MS-01A-01-TS1.DAA4525E-A8B9-44F7-96DA-CDA099C8E960.svs	56560898d8ebdc9f3635574696f6e403	160163765	validated
f5869af7-37f0-4c51-aa9d-c99b39cbd717	TCGA-90-6837-01A-01-BS1.a3f3bdc9-8115-4648-8024-94650f214799.svs	31104928aba97230b321f78ae94d1a22	46784261	validated
b3efa6f7-a6ea-4509-a436-e51c349160bf	TCGA-44-7660-11A-01-TS1.ad09f3a7-cca1-435d-8f25-aa1633903ed8.svs	d41f3dce739538b146253f971c1091d7	608342593	validated
f53452c1-1059-4503-8ed4-a5940f93f8e0	TCGA-MP-A4TH-01A-03-TSC.57AD0C24-9D71-4914-9776-1B93A3A6044D.svs	b0fb10e9e52e76bf7539d374ca9422ca	417953717	validated
b3b0c0c2-6444-4ca4-8f14-57c30144b57a	TCGA-34-5231-01A-02-BS2.68cd8bba-3d92-4633-99ea-4258499b11ec.svs	828338f8287b16157b72e00901a3a02c	212716597	validated
b3dc4698-a752-403b-9b8b-ef345ae56306	TCGA-64-5779-01A-01-TS1.0e877730-bdba-44c4-945a-b8b2dbd85d27.svs	aea8f24f68f78db43a4802e037c522f5	109406347	validated
f54db79c-80db-4471-96c0-e0ffde05c944	TCGA-18-3410-11A-01-BS1.69eef7c1-1705-4ee6-9d87-d77b0b5062e4.svs	5ee3dd455aa8d94ada802d79686b6a77	58847063	validated
b3c0b7a2-7476-4158-a1ad-db706b04c969	TCGA-22-4599-01A-01-BS1.76f80cbb-6e71-48e6-8983-f0690263902f.svs	87366793b43999046ca772e780cf7e68	105393451	validated
f586f56b-f1dd-4547-a4bf-24e1ce276950	TCGA-18-3417-01A-01-TS1.b93cab89-2dee-42e8-b352-12f00f8a917c.svs	35def3d24c1b160f54e7b2a2e010c7bb	59742647	validated
f5982942-9ca7-4d18-94a1-caedc958d9e0	TCGA-49-6745-01Z-00-DX2.3b8e947b-885e-486f-9edc-f2b247bdf95b.svs	e9dcec89cb32656eea27818c8dcece4c	895856317	validated
b3ce537f-92ea-41c3-ada0-59988e7dfc84	TCGA-44-3919-11A-01-BS1.b4977dfd-c3ac-41b3-b913-f14ab9180c2c.svs	dd8ea204da1f5bd259748dd1d188f871	68652683	validated
b414ef83-e2d5-488e-adbc-230b8da00f39	TCGA-50-6593-01A-01-TS1.65117882-9498-430a-8441-f26d7f14700b.svs	a6db9010d1e0eda96e26d55afea4029e	204048169	validated
f5fbbea1-0fb2-493b-aeb2-75c5fef6f565	TCGA-44-7667-01A-02-BS2.8f3f25b9-a68d-4481-99ee-6a356eb2ab21.svs	359db1282e02781e1a8a7b1851b6cf11	126734861	validated
f5edb188-4d11-4f5d-8218-4e11641a655e	TCGA-77-8130-01A-01-TS1.48a98816-c488-4e48-be20-bb6088f4a7b5.svs	09c404411d6c0a4b8e26988dc653cace	77946405	validated
f5e9ee46-a02e-46db-98e7-9a2f2d360b38	TCGA-98-8022-01A-01-TS1.0f3dfaf4-a192-4903-a08e-2e90994350df.svs	0e8c1f8c423ca073f794a56b90c09917	115340273	validated
b49d7f7e-1e12-47d7-93d1-0c95e0967952	TCGA-33-4532-01Z-00-DX1.32ab8c26-7cdc-4e55-8c70-5a35d83f81a2.svs	c74c83507989b5cdd2282d5d7714d586	968341347	validated
f5f57f9b-7f5d-4f7f-8d30-a07122a03bfb	TCGA-21-1076-01A-02-BS2.c8953346-e558-46f7-aeef-792a4d2b448f.svs	2b629ffa89a32a25234211ac71a01867	120364629	validated
f608c743-53ba-4223-a800-8e885ba394b4	TCGA-62-A46Y-01A-01-TS1.769D7702-02B6-4F1F-A061-056F2E51BF9C.svs	1b65d254e815d1f810a6ff4de033c2bb	302773941	validated
f5b6c323-60d0-47ad-a52b-8f6f4fb4c5ed	TCGA-60-2697-11A-01-BS1.02903ab5-8286-4a0d-a3ea-c028af4dfbfb.svs	a546b8a6c346131792a6a8afc86fdffa	192501275	validated
f5c43ebd-86ae-4c22-b96d-ba22d854416c	TCGA-49-4494-11A-01-BS1.49a5eb79-6013-4ad6-87b6-c56f8a3a8ace.svs	b8825e0e589e02bcc040ad4e3297c4c7	99431465	validated
f5ed2e11-2eb7-4f73-b262-c212064289c7	TCGA-66-2783-11A-01-TS1.c2f0ff19-a0cb-4748-ac7b-7dbfd85cba99.svs	7a41a92e46f540e7f191784cc305fe81	67931211	validated
f5dfdc99-18be-4e4f-b1bd-2791a51f5f9b	TCGA-86-A4JF-01A-01-TSA.E1DCED94-3236-4C39-8DC3-A20A2471DDA5.svs	410842cee39395310e1684aa9f1ea1f0	295731695	validated
f648792f-ee3f-46f7-8c85-56bbb51797ea	TCGA-55-6979-11A-01-TS1.6267ddd0-441b-4be5-aeb6-92731d78feb2.svs	0444e1c6a46f615b25011cb737e3c244	35616267	validated
f6340a61-8a61-4d0a-a8c7-30db74fa27e9	TCGA-78-7150-01A-01-BS1.c8f783f0-a7e0-42a7-9abd-9e34383a9d7f.svs	ac692d4506777c795587b672ce0e7a42	84154199	validated
f6307428-80e3-4d05-ae3c-05e524e19f03	TCGA-51-4081-01A-01-BS1.e1b79437-906c-4571-988b-46b237ed8a86.svs	22fc1f6b2e6c48b0464b9692e4fe988b	32875531	validated
f64445e8-65c0-4301-9183-7359125909c1	TCGA-73-4662-01A-01-BS1.8080e628-4e9a-4055-9d79-d00c4bb7136d.svs	ea86d40a16a16a3d4ff6a07d0938ae11	56613859	validated
b4cc8fba-387a-469a-bc7a-a5e0749dcdfd	TCGA-55-1592-11A-01-TS1.f29ef97f-ad95-4e8f-8032-42ccda493948.svs	5a4a1e6fae65c68056b0f045cb71bba3	28201499	validated
f65364be-c62f-4dd5-915a-498d95844209	TCGA-66-2790-11A-01-TS1.fea4e1f4-7c95-4bf4-98b3-c14137952a74.svs	a807242986f87ac413d4b94576a63b33	35852403	validated
b4758413-a034-4d02-9cbf-209d043ad52f	TCGA-22-5474-11A-01-TS1.cc8e5df2-4ff6-416d-8542-274d84ea54ac.svs	36c2199ba0bfb57cd75cd4ea4b006dca	113201391	validated
